order_id,customer_id,employee_id,order_date,order_time,order_type,total_bill,order_status
3055,450,19,2026-02-10,13:00:00,Takeaway,2014,Completed
3056,151,18,2026-02-05,13:00:00,Dine-In,1103,Completed
3057,18,23,2026-02-26,13:00:00,Dine-In,1703,Completed
3058,267,5,2026-03-29,13:00:00,Takeaway,1677,Completed
3059,18,1,2026-02-25,13:00:00,Dine-In,1498,Completed
3060,87,17,2026-05-13,13:00:00,Dine-In,1310,Completed
3061,398,27,2026-07-21,13:00:00,Delivery,1887,Completed
3062,298,24,2026-07-11,13:00:00,Dine-In,1091,Completed
3063,194,18,2026-04-01,13:00:00,Delivery,1142,Completed
3064,446,15,2026-03-29,13:00:00,Delivery,1412,Completed
3065,126,24,2026-05-22,13:00:00,Takeaway,1626,Completed
3066,167,28,2026-06-06,13:00:00,Delivery,1803,Completed
3067,92,19,2026-06-15,13:00:00,Dine-In,790,Completed
3068,303,13,2026-04-29,13:00:00,Delivery,2029,Completed
3069,55,21,2026-04-11,13:00:00,Takeaway,601,Completed
3070,332,6,2026-04-05,13:00:00,Dine-In,1528,Completed
3071,162,22,2026-02-19,13:00:00,Dine-In,1404,Completed
3072,168,3,2026-05-02,13:00:00,Dine-In,2094,Completed
3073,352,27,2026-02-11,13:00:00,Takeaway,1124,Completed
3074,149,8,2026-04-23,13:00:00,Takeaway,1740,Completed
3075,190,18,2026-05-27,13:00:00,Dine-In,923,Completed
3076,58,17,2026-07-10,13:00:00,Delivery,1520,Completed
3077,379,9,2026-04-19,13:00:00,Takeaway,2223,Completed
3078,105,8,2026-03-31,13:00:00,Delivery,1899,Completed
3079,30,26,2026-03-18,13:00:00,Delivery,2854,Completed
3080,73,4,2026-01-17,13:00:00,Takeaway,651,Completed
3081,305,18,2026-04-21,13:00:00,Delivery,2400,Completed
3082,388,28,2026-04-23,13:00:00,Takeaway,2178,Completed
3083,81,24,2026-07-30,13:00:00,Delivery,1830,Completed
3084,488,27,2026-05-26,13:00:00,Dine-In,960,Completed
3085,207,26,2026-06-27,13:00:00,Takeaway,1791,Completed
3086,129,24,2026-03-27,13:00:00,Takeaway,1899,Completed
3087,193,30,2026-02-21,13:00:00,Delivery,1598,Completed
3088,245,20,2026-01-21,13:00:00,Takeaway,2123,Completed
3089,20,2,2026-03-11,13:00:00,Dine-In,1389,Completed
3090,468,6,2026-02-07,13:00:00,Delivery,629,Completed
3091,470,14,2026-07-07,13:00:00,Takeaway,2018,Completed
3092,206,29,2026-02-06,13:00:00,Delivery,1421,Completed
3093,461,25,2026-06-08,13:00:00,Dine-In,1551,Completed
3094,283,15,2026-06-21,13:00:00,Delivery,1586,Completed
3095,247,13,2026-07-04,13:00:00,Dine-In,2210,Completed
3096,242,14,2026-02-02,13:00:00,Delivery,1148,Completed
3097,298,21,2026-02-01,13:00:00,Takeaway,1215,Completed
3098,385,7,2026-03-12,13:00:00,Dine-In,864,Completed
3099,94,26,2026-01-27,13:00:00,Takeaway,1507,Completed
3100,453,16,2026-02-04,13:00:00,Delivery,1023,Completed
3101,191,7,2026-03-15,13:00:00,Takeaway,1326,Completed
3102,478,25,2026-06-25,13:00:00,Dine-In,954,Completed
3103,377,28,2026-01-04,13:00:00,Takeaway,2547,Completed
3104,346,22,2026-03-01,13:00:00,Takeaway,1440,Completed
3105,91,3,2026-06-21,13:00:00,Dine-In,987,Completed
3106,455,28,2026-03-20,13:00:00,Delivery,2360,Completed
3107,397,17,2026-02-01,13:00:00,Dine-In,1435,Completed
3108,238,20,2026-02-22,13:00:00,Delivery,1083,Completed
3109,337,23,2026-01-08,13:00:00,Dine-In,2152,Completed
3110,281,21,2026-02-15,13:00:00,Takeaway,789,Completed
3111,299,21,2026-06-18,13:00:00,Dine-In,1346,Completed
3112,244,27,2026-04-29,13:00:00,Delivery,1577,Completed
3113,296,20,2026-02-17,13:00:00,Delivery,1767,Completed
3114,358,14,2026-03-16,13:00:00,Takeaway,664,Completed
3115,132,18,2026-03-29,13:00:00,Takeaway,1150,Completed
3116,89,22,2026-04-13,13:00:00,Delivery,1129,Completed
3117,412,9,2026-01-27,13:00:00,Takeaway,2040,Completed
3118,13,4,2026-02-01,13:00:00,Delivery,929,Completed
3119,118,22,2026-04-19,13:00:00,Dine-In,991,Completed
3120,170,18,2026-07-22,13:00:00,Delivery,1688,Completed
3121,285,25,2026-04-06,13:00:00,Takeaway,1686,Completed
3122,326,6,2026-03-03,13:00:00,Takeaway,1412,Completed
3123,231,22,2026-03-29,13:00:00,Takeaway,1178,Completed
3124,300,27,2026-03-16,13:00:00,Dine-In,1540,Completed
3125,9,15,2026-05-09,13:00:00,Dine-In,1254,Completed
3126,77,10,2026-02-16,13:00:00,Takeaway,2205,Completed
3127,119,7,2026-02-23,13:00:00,Dine-In,1753,Completed
3128,1,29,2026-05-30,13:00:00,Dine-In,1992,Completed
3129,155,30,2026-05-14,13:00:00,Dine-In,1257,Completed
3130,313,10,2026-04-02,13:00:00,Dine-In,1305,Completed
3131,200,29,2026-01-25,13:00:00,Delivery,1156,Completed
3132,165,11,2026-07-05,13:00:00,Dine-In,1309,Completed
3133,33,8,2026-05-24,13:00:00,Dine-In,1187,Completed
3134,92,15,2026-03-09,13:00:00,Delivery,2291,Completed
3135,216,6,2026-06-03,13:00:00,Takeaway,2563,Completed
3136,183,3,2026-06-10,13:00:00,Takeaway,1166,Completed
3137,104,23,2026-06-17,13:00:00,Dine-In,1878,Completed
3138,121,1,2026-07-16,13:00:00,Delivery,1884,Completed
3139,66,11,2026-03-31,13:00:00,Dine-In,1403,Completed
3140,487,27,2026-05-25,13:00:00,Takeaway,2717,Completed
3141,171,23,2026-01-19,13:00:00,Delivery,1830,Completed
3142,417,11,2026-06-19,13:00:00,Delivery,3057,Completed
3143,87,29,2026-04-26,13:00:00,Dine-In,1200,Completed
3144,350,22,2026-03-04,13:00:00,Dine-In,1518,Completed
3145,107,22,2026-01-24,13:00:00,Dine-In,2569,Completed
3146,82,26,2026-01-15,13:00:00,Dine-In,1385,Completed
3147,342,29,2026-06-25,13:00:00,Dine-In,1136,Completed
3148,17,22,2026-03-26,13:00:00,Delivery,1235,Completed
3149,300,18,2026-01-10,13:00:00,Takeaway,2376,Completed
3150,217,16,2026-07-20,13:00:00,Takeaway,1130,Completed
3151,242,15,2026-01-27,13:00:00,Dine-In,1940,Completed
3152,84,21,2026-01-02,13:00:00,Takeaway,2324,Completed
3153,108,3,2026-07-15,13:00:00,Dine-In,495,Completed
3154,21,18,2026-04-27,13:00:00,Delivery,1955,Completed
3155,262,2,2026-04-22,13:00:00,Delivery,1515,Completed
3156,53,11,2026-02-01,13:00:00,Takeaway,1214,Completed
3157,4,4,2026-01-24,13:00:00,Dine-In,2094,Completed
3158,200,20,2026-01-14,13:00:00,Dine-In,686,Completed
3159,488,4,2026-01-07,13:00:00,Dine-In,1541,Completed
3160,210,26,2026-06-09,13:00:00,Takeaway,2763,Completed
3161,110,23,2026-03-04,13:00:00,Takeaway,1213,Completed
3162,278,4,2026-07-03,13:00:00,Dine-In,1747,Completed
3163,372,19,2026-04-11,13:00:00,Takeaway,1240,Completed
3164,76,13,2026-06-24,13:00:00,Takeaway,1532,Completed
3165,345,30,2026-06-13,13:00:00,Dine-In,1332,Completed
3166,250,13,2026-01-25,13:00:00,Takeaway,1565,Completed
3167,41,30,2026-01-10,13:00:00,Dine-In,1203,Completed
3168,382,19,2026-04-12,13:00:00,Dine-In,1236,Completed
3169,438,3,2026-07-18,13:00:00,Delivery,1514,Completed
3170,339,24,2026-03-22,13:00:00,Delivery,692,Completed
3171,278,3,2026-05-05,13:00:00,Delivery,1143,Completed
3172,471,24,2026-04-27,13:00:00,Dine-In,1402,Completed
3173,307,3,2026-04-06,13:00:00,Takeaway,1530,Completed
3174,172,10,2026-07-15,13:00:00,Delivery,1035,Completed
3175,432,23,2026-04-02,13:00:00,Takeaway,2331,Completed
3176,112,27,2026-04-13,13:00:00,Delivery,1434,Completed
3177,237,9,2026-03-26,13:00:00,Takeaway,945,Completed
3178,55,26,2026-04-11,13:00:00,Delivery,2282,Completed
3179,205,10,2026-03-05,13:00:00,Dine-In,2459,Completed
3180,38,13,2026-02-27,13:00:00,Takeaway,323,Completed
3181,69,28,2026-06-03,13:00:00,Takeaway,2480,Completed
3182,313,1,2026-07-25,13:00:00,Dine-In,603,Completed
3183,167,28,2026-04-10,13:00:00,Takeaway,2971,Completed
3184,471,24,2026-04-10,13:00:00,Delivery,2791,Completed
3185,430,24,2026-05-05,13:00:00,Dine-In,603,Completed
3186,448,5,2026-01-29,13:00:00,Dine-In,1434,Completed
3187,40,10,2026-06-21,13:00:00,Takeaway,1173,Completed
3188,337,15,2026-02-15,13:00:00,Dine-In,2419,Completed
3189,154,29,2026-02-06,13:00:00,Delivery,1552,Completed
3190,100,1,2026-03-13,13:00:00,Dine-In,2325,Completed
3191,375,24,2026-04-15,13:00:00,Delivery,1324,Completed
3192,461,5,2026-03-01,13:00:00,Dine-In,915,Completed
3193,72,26,2026-07-19,13:00:00,Dine-In,1144,Completed
3194,427,10,2026-03-28,13:00:00,Takeaway,1468,Completed
3195,316,12,2026-06-07,13:00:00,Delivery,1130,Completed
3196,428,6,2026-01-17,13:00:00,Delivery,1482,Completed
3197,144,2,2026-07-25,13:00:00,Takeaway,1491,Completed
3198,405,29,2026-07-27,13:00:00,Takeaway,1017,Completed
3199,9,4,2026-07-05,13:00:00,Delivery,1732,Completed
3200,260,11,2026-01-03,13:00:00,Dine-In,1079,Completed
3201,81,28,2026-03-15,13:00:00,Takeaway,947,Completed
3202,32,13,2026-06-15,13:00:00,Takeaway,1015,Completed
3203,449,26,2026-07-16,13:00:00,Takeaway,1603,Completed
3204,250,13,2026-01-07,13:00:00,Dine-In,1744,Completed
3205,301,20,2026-06-14,13:00:00,Dine-In,824,Completed
3206,174,5,2026-05-31,13:00:00,Dine-In,2301,Completed
3207,53,29,2026-04-16,13:00:00,Dine-In,844,Completed
3208,44,30,2026-06-17,13:00:00,Dine-In,2219,Completed
3209,421,16,2026-03-13,13:00:00,Delivery,1944,Completed
3210,91,23,2026-04-15,13:00:00,Dine-In,805,Completed
3211,71,5,2026-06-09,13:00:00,Delivery,1326,Completed
3212,318,12,2026-07-21,13:00:00,Delivery,1241,Completed
3213,234,26,2026-04-30,13:00:00,Delivery,1052,Completed
3214,18,18,2026-05-08,13:00:00,Takeaway,1267,Completed
3215,270,19,2026-05-03,13:00:00,Takeaway,1904,Completed
3216,301,16,2026-03-27,13:00:00,Dine-In,2457,Completed
3217,323,12,2026-03-21,13:00:00,Takeaway,1129,Completed
3218,38,12,2026-06-06,13:00:00,Dine-In,1651,Completed
3219,252,5,2026-07-23,13:00:00,Dine-In,2082,Completed
3220,473,28,2026-04-06,13:00:00,Dine-In,1175,Completed
3221,367,3,2026-03-07,13:00:00,Dine-In,2204,Completed
3222,185,25,2026-02-16,13:00:00,Dine-In,1783,Completed
3223,148,30,2026-01-19,13:00:00,Delivery,1644,Completed
3224,169,1,2026-05-08,13:00:00,Dine-In,1665,Completed
3225,209,23,2026-07-28,13:00:00,Dine-In,1653,Completed
3226,146,8,2026-06-25,13:00:00,Takeaway,1747,Completed
3227,98,26,2026-07-11,13:00:00,Takeaway,695,Completed
3228,181,1,2026-07-12,13:00:00,Takeaway,793,Completed
3229,461,28,2026-07-30,13:00:00,Takeaway,1205,Completed
3230,394,26,2026-03-05,13:00:00,Dine-In,850,Completed
3231,400,3,2026-05-28,13:00:00,Dine-In,718,Completed
3232,373,8,2026-05-25,13:00:00,Delivery,1408,Completed
3233,162,25,2026-06-16,13:00:00,Takeaway,1593,Completed
3234,429,16,2026-02-25,13:00:00,Delivery,2910,Completed
3235,295,17,2026-02-22,13:00:00,Dine-In,1559,Completed
3236,455,17,2026-02-16,13:00:00,Takeaway,1945,Completed
3237,451,27,2026-01-23,13:00:00,Delivery,1640,Completed
3238,324,12,2026-06-10,13:00:00,Takeaway,1645,Completed
3239,245,6,2026-03-16,13:00:00,Dine-In,1869,Completed
3240,282,9,2026-03-31,13:00:00,Delivery,1545,Completed
3241,352,12,2026-01-15,13:00:00,Dine-In,1714,Completed
3242,492,4,2026-03-07,13:00:00,Dine-In,2103,Completed
3243,394,12,2026-03-18,13:00:00,Dine-In,2797,Completed
3244,401,20,2026-02-13,13:00:00,Dine-In,1938,Completed
3245,348,13,2026-03-21,13:00:00,Delivery,1898,Completed
3246,266,16,2026-04-02,13:00:00,Dine-In,2719,Completed
3247,386,8,2026-02-10,13:00:00,Dine-In,1725,Completed
3248,44,20,2026-05-07,13:00:00,Delivery,950,Completed
3249,330,14,2026-02-14,13:00:00,Takeaway,1894,Completed
3250,153,10,2026-01-15,13:00:00,Takeaway,2501,Completed
3251,494,27,2026-04-23,13:00:00,Delivery,826,Completed
3252,420,26,2026-06-02,13:00:00,Takeaway,1381,Completed
3253,44,24,2026-02-02,13:00:00,Delivery,2809,Completed
3254,236,9,2026-07-20,13:00:00,Dine-In,1493,Completed
3255,53,3,2026-04-11,13:00:00,Dine-In,1735,Completed
3256,32,21,2026-02-02,13:00:00,Takeaway,2426,Completed
3257,308,27,2026-01-23,13:00:00,Delivery,1070,Completed
3258,309,13,2026-04-23,13:00:00,Dine-In,1644,Completed
3259,126,15,2026-03-29,13:00:00,Dine-In,1037,Completed
3260,7,4,2026-06-19,13:00:00,Delivery,1922,Completed
3261,356,9,2026-05-18,13:00:00,Takeaway,1623,Completed
3262,200,16,2026-04-30,13:00:00,Delivery,1504,Completed
3263,498,19,2026-02-28,13:00:00,Takeaway,1590,Completed
3264,481,10,2026-06-12,13:00:00,Takeaway,1217,Completed
3265,349,25,2026-06-10,13:00:00,Dine-In,1083,Completed
3266,202,16,2026-07-26,13:00:00,Takeaway,2180,Completed
3267,192,20,2026-05-16,13:00:00,Dine-In,2013,Completed
3268,96,29,2026-04-06,13:00:00,Delivery,1373,Completed
3269,23,24,2026-05-21,13:00:00,Dine-In,1551,Completed
3270,218,7,2026-03-13,13:00:00,Dine-In,974,Completed
3271,192,15,2026-04-07,13:00:00,Delivery,1708,Completed
3272,224,23,2026-01-08,13:00:00,Takeaway,1548,Completed
3273,52,30,2026-04-02,13:00:00,Delivery,1487,Completed
3274,168,17,2026-04-30,13:00:00,Takeaway,2670,Completed
3275,95,23,2026-05-18,13:00:00,Delivery,1171,Completed
3276,84,14,2026-06-12,13:00:00,Takeaway,1549,Completed
3277,198,24,2026-04-17,13:00:00,Dine-In,1018,Completed
3278,468,23,2026-05-18,13:00:00,Takeaway,1188,Completed
3279,237,15,2026-07-01,13:00:00,Dine-In,2150,Completed
3280,210,5,2026-02-12,13:00:00,Delivery,745,Completed
3281,354,3,2026-02-18,13:00:00,Dine-In,2357,Completed
3282,206,16,2026-02-20,13:00:00,Dine-In,631,Completed
3283,119,11,2026-02-23,13:00:00,Dine-In,1988,Completed
3284,173,25,2026-04-23,13:00:00,Takeaway,1085,Completed
3285,224,9,2026-04-07,13:00:00,Takeaway,2115,Completed
3286,319,22,2026-06-06,13:00:00,Takeaway,2354,Completed
3287,180,23,2026-07-03,13:00:00,Dine-In,2437,Completed
3288,227,11,2026-05-06,13:00:00,Dine-In,2104,Completed
3289,170,3,2026-06-26,13:00:00,Takeaway,2649,Completed
3290,82,29,2026-02-21,13:00:00,Delivery,901,Completed
3291,353,30,2026-01-11,13:00:00,Takeaway,957,Completed
3292,293,1,2026-03-25,13:00:00,Delivery,1545,Completed
3293,233,30,2026-03-13,13:00:00,Takeaway,2206,Completed
3294,201,23,2026-06-19,13:00:00,Takeaway,1957,Completed
3295,415,26,2026-01-03,13:00:00,Dine-In,3094,Completed
3296,102,3,2026-07-07,13:00:00,Dine-In,911,Completed
3297,493,14,2026-01-11,13:00:00,Dine-In,1557,Completed
3298,481,21,2026-02-24,13:00:00,Delivery,642,Completed
3299,423,24,2026-05-12,13:00:00,Takeaway,1650,Completed
3300,54,28,2026-07-29,13:00:00,Delivery,2568,Completed
3301,32,12,2026-02-04,13:00:00,Dine-In,1930,Completed
3302,152,29,2026-06-19,13:00:00,Dine-In,1759,Completed
3303,490,28,2026-03-17,13:00:00,Delivery,2405,Completed
3304,417,6,2026-07-17,13:00:00,Delivery,1479,Completed
3305,105,21,2026-04-25,13:00:00,Takeaway,1429,Completed
3306,15,5,2026-01-06,13:00:00,Takeaway,1380,Completed
3307,441,12,2026-03-11,13:00:00,Dine-In,1413,Completed
3308,32,5,2026-04-01,13:00:00,Delivery,1176,Completed
3309,115,17,2026-01-12,13:00:00,Dine-In,1671,Completed
3310,441,25,2026-05-28,13:00:00,Dine-In,2014,Completed
3311,282,17,2026-05-21,13:00:00,Takeaway,666,Completed
3312,135,6,2026-04-25,13:00:00,Takeaway,681,Completed
3313,305,22,2026-03-09,13:00:00,Takeaway,3364,Completed
3314,394,27,2026-02-03,13:00:00,Takeaway,1524,Completed
3315,302,17,2026-02-08,13:00:00,Delivery,1045,Completed
3316,457,29,2026-06-12,13:00:00,Delivery,2603,Completed
3317,330,10,2026-03-23,13:00:00,Dine-In,619,Completed
3318,491,12,2026-07-04,13:00:00,Delivery,1016,Completed
3319,117,26,2026-04-28,13:00:00,Delivery,1150,Completed
3320,244,4,2026-01-08,13:00:00,Delivery,1832,Completed
3321,383,4,2026-02-14,13:00:00,Dine-In,2703,Completed
3322,83,2,2026-06-21,13:00:00,Dine-In,1856,Completed
3323,268,3,2026-07-15,13:00:00,Dine-In,1168,Completed
3324,15,20,2026-05-28,13:00:00,Dine-In,1198,Completed
3325,148,18,2026-03-23,13:00:00,Dine-In,1621,Completed
3326,346,9,2026-01-14,13:00:00,Dine-In,360,Completed
3327,353,12,2026-05-07,13:00:00,Delivery,873,Completed
3328,303,29,2026-07-25,13:00:00,Dine-In,1023,Completed
3329,175,27,2026-01-06,13:00:00,Delivery,2357,Completed
3330,8,21,2026-03-24,13:00:00,Dine-In,980,Completed
3331,341,20,2026-02-19,13:00:00,Takeaway,521,Completed
3332,201,23,2026-05-19,13:00:00,Takeaway,3604,Completed
3333,34,2,2026-03-11,13:00:00,Takeaway,499,Completed
3334,473,24,2026-01-24,13:00:00,Dine-In,1393,Completed
3335,251,20,2026-06-04,13:00:00,Takeaway,888,Completed
3336,105,29,2026-01-12,13:00:00,Dine-In,1168,Completed
3337,257,4,2026-02-25,13:00:00,Delivery,1178,Completed
3338,75,18,2026-05-12,13:00:00,Dine-In,833,Completed
3339,361,29,2026-07-26,13:00:00,Takeaway,2769,Completed
3340,246,14,2026-01-29,13:00:00,Takeaway,2705,Completed
3341,135,21,2026-01-02,13:00:00,Takeaway,2395,Completed
3342,413,28,2026-05-15,13:00:00,Takeaway,685,Completed
3343,1,2,2026-05-15,13:00:00,Dine-In,2187,Completed
3344,37,20,2026-05-23,13:00:00,Dine-In,673,Completed
3345,107,29,2026-01-28,13:00:00,Takeaway,1686,Completed
3346,181,18,2026-06-19,13:00:00,Delivery,2324,Completed
3347,270,11,2026-01-19,13:00:00,Delivery,1490,Completed
3348,188,21,2026-07-09,13:00:00,Dine-In,1647,Completed
3349,118,16,2026-04-17,13:00:00,Delivery,1561,Completed
3350,79,2,2026-03-05,13:00:00,Delivery,1558,Completed
3351,356,17,2026-03-14,13:00:00,Dine-In,1695,Completed
3352,118,9,2026-04-26,13:00:00,Takeaway,2022,Completed
3353,50,14,2026-03-17,13:00:00,Takeaway,1397,Completed
3354,253,8,2026-06-09,13:00:00,Takeaway,1353,Completed
3355,449,12,2026-02-26,13:00:00,Dine-In,1572,Completed
3356,328,28,2026-01-04,13:00:00,Takeaway,1193,Completed
3357,81,8,2026-02-18,13:00:00,Takeaway,1973,Completed
3358,407,22,2026-03-31,13:00:00,Dine-In,1216,Completed
3359,385,15,2026-04-19,13:00:00,Takeaway,1464,Completed
3360,348,7,2026-01-24,13:00:00,Takeaway,2057,Completed
3361,417,18,2026-06-21,13:00:00,Dine-In,2011,Completed
3362,262,21,2026-07-26,13:00:00,Delivery,958,Completed
3363,7,11,2026-07-25,13:00:00,Delivery,800,Completed
3364,351,25,2026-03-10,13:00:00,Takeaway,1366,Completed
3365,418,23,2026-04-15,13:00:00,Delivery,973,Completed
3366,418,24,2026-07-27,13:00:00,Delivery,2603,Completed
3367,180,2,2026-04-07,13:00:00,Takeaway,656,Completed
3368,132,29,2026-01-31,13:00:00,Takeaway,869,Completed
3369,411,28,2026-04-06,13:00:00,Dine-In,1063,Completed
3370,52,10,2026-04-09,13:00:00,Delivery,2661,Completed
3371,145,2,2026-01-24,13:00:00,Delivery,2571,Completed
3372,231,6,2026-03-17,13:00:00,Dine-In,1676,Completed
3373,286,25,2026-03-17,13:00:00,Takeaway,1011,Completed
3374,232,17,2026-07-10,13:00:00,Takeaway,394,Completed
3375,99,1,2026-01-11,13:00:00,Takeaway,520,Completed
3376,466,22,2026-04-19,13:00:00,Delivery,2298,Completed
3377,117,2,2026-02-11,13:00:00,Delivery,1702,Completed
3378,98,5,2026-04-18,13:00:00,Dine-In,556,Completed
3379,26,1,2026-04-07,13:00:00,Takeaway,1476,Completed
3380,200,28,2026-07-16,13:00:00,Delivery,593,Completed
3381,464,13,2026-07-29,13:00:00,Delivery,930,Completed
3382,153,22,2026-03-18,13:00:00,Delivery,1175,Completed
3383,297,13,2026-05-18,13:00:00,Delivery,2014,Completed
3384,426,14,2026-06-20,13:00:00,Dine-In,1219,Completed
3385,432,11,2026-02-19,13:00:00,Takeaway,1564,Completed
3386,96,28,2026-06-10,13:00:00,Delivery,3213,Completed
3387,26,23,2026-04-14,13:00:00,Delivery,1928,Completed
3388,264,12,2026-02-12,13:00:00,Dine-In,2765,Completed
3389,409,19,2026-07-19,13:00:00,Delivery,1316,Completed
3390,341,11,2026-02-23,13:00:00,Delivery,1490,Completed
3391,494,8,2026-03-18,13:00:00,Delivery,840,Completed
3392,387,24,2026-03-19,13:00:00,Delivery,1335,Completed
3393,417,6,2026-07-25,13:00:00,Delivery,913,Completed
3394,24,10,2026-06-19,13:00:00,Dine-In,1820,Completed
3395,184,27,2026-01-28,13:00:00,Dine-In,1637,Completed
3396,291,18,2026-05-06,13:00:00,Dine-In,2202,Completed
3397,40,28,2026-02-16,13:00:00,Dine-In,2037,Completed
3398,411,19,2026-01-01,13:00:00,Delivery,1209,Completed
3399,139,14,2026-03-15,13:00:00,Takeaway,1061,Completed
3400,417,23,2026-03-24,13:00:00,Takeaway,1947,Completed
3401,58,10,2026-04-19,13:00:00,Takeaway,1098,Completed
3402,134,7,2026-06-28,13:00:00,Takeaway,1313,Completed
3403,158,17,2026-03-04,13:00:00,Dine-In,2520,Completed
3404,449,8,2026-01-27,13:00:00,Takeaway,1525,Completed
3405,324,22,2026-07-22,13:00:00,Delivery,2051,Completed
3406,369,3,2026-06-25,13:00:00,Delivery,1201,Completed
3407,311,14,2026-01-23,13:00:00,Takeaway,1395,Completed
3408,393,16,2026-02-07,13:00:00,Dine-In,1139,Completed
3409,332,13,2026-02-15,13:00:00,Dine-In,1411,Completed
3410,208,24,2026-05-27,13:00:00,Takeaway,1850,Completed
3411,78,4,2026-03-02,13:00:00,Delivery,1462,Completed
3412,431,8,2026-03-07,13:00:00,Takeaway,2200,Completed
3413,234,8,2026-06-06,13:00:00,Dine-In,1038,Completed
3414,382,9,2026-05-22,13:00:00,Dine-In,1613,Completed
3415,470,26,2026-04-27,13:00:00,Delivery,1700,Completed
3416,454,19,2026-04-12,13:00:00,Delivery,623,Completed
3417,20,20,2026-04-05,13:00:00,Takeaway,2050,Completed
3418,428,15,2026-06-23,13:00:00,Takeaway,2235,Completed
3419,298,19,2026-01-27,13:00:00,Dine-In,655,Completed
3420,330,30,2026-06-05,13:00:00,Delivery,3462,Completed
3421,88,9,2026-06-29,13:00:00,Dine-In,1333,Completed
3422,165,16,2026-01-27,13:00:00,Delivery,513,Completed
3423,371,1,2026-07-09,13:00:00,Delivery,3188,Completed
3424,322,21,2026-07-05,13:00:00,Delivery,2173,Completed
3425,417,10,2026-02-08,13:00:00,Dine-In,964,Completed
3426,37,28,2026-01-20,13:00:00,Dine-In,2178,Completed
3427,366,14,2026-04-15,13:00:00,Dine-In,2065,Completed
3428,121,11,2026-07-30,13:00:00,Dine-In,1683,Completed
3429,436,2,2026-03-11,13:00:00,Delivery,970,Completed
3430,202,18,2026-06-02,13:00:00,Delivery,1482,Completed
3431,378,13,2026-01-31,13:00:00,Takeaway,1463,Completed
3432,440,10,2026-01-04,13:00:00,Takeaway,1825,Completed
3433,199,12,2026-03-09,13:00:00,Dine-In,860,Completed
3434,39,7,2026-04-14,13:00:00,Dine-In,1760,Completed
3435,436,1,2026-01-23,13:00:00,Delivery,1059,Completed
3436,34,6,2026-05-01,13:00:00,Takeaway,908,Completed
3437,418,30,2026-01-30,13:00:00,Takeaway,2580,Completed
3438,418,20,2026-06-09,13:00:00,Takeaway,3105,Completed
3439,419,1,2026-01-12,13:00:00,Dine-In,1149,Completed
3440,359,21,2026-03-31,13:00:00,Dine-In,1584,Completed
3441,381,5,2026-04-09,13:00:00,Delivery,714,Completed
3442,348,16,2026-06-30,13:00:00,Dine-In,1204,Completed
3443,428,10,2026-02-19,13:00:00,Dine-In,1461,Completed
3444,152,29,2026-05-09,13:00:00,Dine-In,2552,Completed
3445,270,30,2026-02-12,13:00:00,Takeaway,1646,Completed
3446,335,23,2026-07-04,13:00:00,Takeaway,1740,Completed
3447,255,14,2026-02-06,13:00:00,Dine-In,2706,Completed
3448,382,30,2026-06-16,13:00:00,Dine-In,813,Completed
3449,19,24,2026-05-09,13:00:00,Takeaway,994,Completed
3450,310,24,2026-03-09,13:00:00,Dine-In,1611,Completed
3451,141,25,2026-06-17,13:00:00,Dine-In,2193,Completed
3452,191,30,2026-02-17,13:00:00,Takeaway,2736,Completed
3453,433,13,2026-01-11,13:00:00,Takeaway,846,Completed
3454,82,13,2026-07-29,13:00:00,Takeaway,1793,Completed
3455,434,26,2026-06-01,13:00:00,Takeaway,1342,Completed
3456,458,25,2026-03-31,13:00:00,Takeaway,2547,Completed
3457,14,18,2026-07-10,13:00:00,Dine-In,677,Completed
3458,366,24,2026-07-04,13:00:00,Dine-In,1180,Completed
3459,169,2,2026-06-10,13:00:00,Takeaway,1314,Completed
3460,81,11,2026-05-06,13:00:00,Takeaway,2433,Completed
3461,320,18,2026-02-03,13:00:00,Delivery,1138,Completed
3462,123,30,2026-04-17,13:00:00,Dine-In,1554,Completed
3463,324,9,2026-06-09,13:00:00,Takeaway,1120,Completed
3464,459,10,2026-05-20,13:00:00,Delivery,1114,Completed
3465,484,4,2026-02-28,13:00:00,Dine-In,1441,Completed
3466,157,30,2026-05-29,13:00:00,Delivery,786,Completed
3467,391,14,2026-07-23,13:00:00,Delivery,2201,Completed
3468,45,14,2026-05-30,13:00:00,Takeaway,2022,Completed
3469,145,3,2026-04-21,13:00:00,Dine-In,1536,Completed
3470,190,9,2026-04-24,13:00:00,Delivery,1821,Completed
3471,222,28,2026-07-03,13:00:00,Dine-In,1013,Completed
3472,253,13,2026-03-16,13:00:00,Takeaway,1468,Completed
3473,242,24,2026-05-29,13:00:00,Takeaway,1612,Completed
3474,476,9,2026-01-22,13:00:00,Takeaway,856,Completed
3475,410,26,2026-05-02,13:00:00,Takeaway,994,Completed
3476,155,26,2026-05-04,13:00:00,Dine-In,1236,Completed
3477,301,25,2026-04-09,13:00:00,Delivery,950,Completed
3478,437,24,2026-04-05,13:00:00,Dine-In,931,Completed
3479,54,29,2026-06-06,13:00:00,Delivery,751,Completed
3480,229,22,2026-03-04,13:00:00,Dine-In,2501,Completed
3481,343,20,2026-05-24,13:00:00,Delivery,1051,Completed
3482,116,12,2026-03-30,13:00:00,Takeaway,1701,Completed
3483,120,18,2026-03-07,13:00:00,Dine-In,2564,Completed
