payment_id,order_id,payment_mode,amount,payment_status,payment_date
1843,1843,Cash,713,Paid,2026-03-03
1844,1844,UPI,1274,Paid,2026-05-22
1845,1845,Wallet,2340,Paid,2026-07-07
1846,1846,UPI,1130,Paid,2026-03-13
1847,1847,Cash,609,Paid,2026-07-23
1848,1848,UPI,972,Paid,2026-02-08
1849,1849,Card,1758,Paid,2026-06-08
1850,1850,Wallet,1918,Paid,2026-03-12
1851,1851,UPI,2241,Paid,2026-04-18
1852,1852,UPI,1203,Paid,2026-06-28
1853,1853,Cash,1049,Paid,2026-06-07
1854,1854,Wallet,2138,Paid,2026-07-21
1855,1855,Card,702,Paid,2026-03-30
1856,1856,Cash,581,Paid,2026-02-19
1857,1857,Card,1684,Paid,2026-01-05
1858,1858,UPI,2185,Paid,2026-06-06
1859,1859,UPI,1596,Paid,2026-06-30
1860,1860,Card,1283,Paid,2026-02-15
1861,1861,Wallet,1806,Paid,2026-07-24
1862,1862,Wallet,1872,Paid,2026-03-17
1863,1863,UPI,1836,Paid,2026-04-24
1864,1864,Card,2067,Paid,2026-04-09
1865,1865,Cash,1280,Paid,2026-06-28
1866,1866,Card,1048,Paid,2026-03-03
1867,1867,Wallet,1404,Paid,2026-06-12
1868,1868,Card,2737,Paid,2026-01-27
1869,1869,UPI,2108,Paid,2026-04-16
1870,1870,Cash,2027,Paid,2026-06-18
1871,1871,Card,2904,Paid,2026-05-12
1872,1872,Cash,826,Paid,2026-06-01
1873,1873,Card,1182,Paid,2026-05-13
1874,1874,Cash,1825,Paid,2026-06-07
1875,1875,Card,1359,Paid,2026-02-20
1876,1876,Card,1196,Paid,2026-07-04
1877,1877,Wallet,798,Paid,2026-02-11
1878,1878,Cash,1566,Paid,2026-04-10
1879,1879,Card,1413,Paid,2026-04-22
1880,1880,UPI,1200,Paid,2026-01-29
1881,1881,Card,1250,Paid,2026-03-06
1882,1882,UPI,1938,Paid,2026-01-12
1883,1883,Cash,1467,Paid,2026-05-01
1884,1884,UPI,1506,Paid,2026-07-16
1885,1885,Card,1048,Paid,2026-04-07
1886,1886,Cash,652,Paid,2026-07-17
1887,1887,Wallet,2569,Paid,2026-04-03
1888,1888,Card,962,Paid,2026-06-07
1889,1889,Wallet,1600,Paid,2026-03-11
1890,1890,UPI,1887,Paid,2026-04-23
1891,1891,Cash,1908,Paid,2026-04-13
1892,1892,Card,915,Paid,2026-05-12
1893,1893,Wallet,2831,Paid,2026-05-11
1894,1894,Wallet,925,Paid,2026-07-24
1895,1895,Card,403,Paid,2026-03-31
1896,1896,Cash,2932,Paid,2026-01-02
1897,1897,Wallet,3696,Paid,2026-05-29
1898,1898,UPI,703,Paid,2026-05-21
1899,1899,UPI,659,Paid,2026-01-15
1900,1900,Cash,1214,Paid,2026-06-24
1901,1901,Wallet,1776,Paid,2026-07-02
1902,1902,Cash,1505,Paid,2026-05-05
1903,1903,Cash,2019,Paid,2026-07-07
1904,1904,Wallet,2385,Paid,2026-07-02
1905,1905,Cash,2536,Paid,2026-06-03
1906,1906,Wallet,3096,Paid,2026-03-08
1907,1907,UPI,1334,Paid,2026-05-12
1908,1908,Card,3703,Paid,2026-04-07
1909,1909,UPI,2197,Paid,2026-01-30
1910,1910,Card,3199,Paid,2026-06-13
1911,1911,Cash,1520,Paid,2026-03-07
1912,1912,Wallet,1158,Paid,2026-05-26
1913,1913,UPI,1306,Paid,2026-05-11
1914,1914,Cash,1875,Paid,2026-03-05
1915,1915,UPI,1132,Paid,2026-05-23
1916,1916,Wallet,2362,Paid,2026-04-13
1917,1917,UPI,499,Paid,2026-06-01
1918,1918,UPI,2938,Paid,2026-02-01
1919,1919,Card,1890,Paid,2026-03-06
1920,1920,Cash,1348,Paid,2026-07-18
1921,1921,UPI,2947,Paid,2026-03-30
1922,1922,UPI,2287,Paid,2026-07-02
1923,1923,Wallet,1292,Paid,2026-04-28
1924,1924,Cash,2142,Paid,2026-07-25
1925,1925,Cash,783,Paid,2026-03-19
1926,1926,UPI,2493,Paid,2026-07-17
1927,1927,UPI,3245,Paid,2026-01-09
1928,1928,UPI,1624,Paid,2026-01-09
1929,1929,Wallet,1196,Paid,2026-02-12
1930,1930,UPI,2180,Paid,2026-02-11
1931,1931,Wallet,654,Paid,2026-02-04
1932,1932,Wallet,1206,Paid,2026-03-08
1933,1933,UPI,602,Paid,2026-03-21
1934,1934,Cash,2248,Paid,2026-07-03
1935,1935,UPI,1016,Paid,2026-02-11
1936,1936,Wallet,2069,Paid,2026-01-04
1937,1937,Wallet,1223,Paid,2026-06-06
1938,1938,Wallet,1701,Paid,2026-01-23
1939,1939,Wallet,1508,Paid,2026-02-23
1940,1940,Wallet,3019,Paid,2026-02-15
1941,1941,Card,2589,Paid,2026-07-11
1942,1942,UPI,254,Paid,2026-02-28
1943,1943,Cash,1457,Paid,2026-02-11
1944,1944,Card,1007,Paid,2026-06-03
1945,1945,Wallet,1005,Paid,2026-03-07
1946,1946,Cash,794,Paid,2026-03-14
1947,1947,Card,2367,Paid,2026-04-28
1948,1948,Cash,969,Paid,2026-02-03
1949,1949,Cash,1130,Paid,2026-03-04
1950,1950,Card,1153,Paid,2026-06-29
1951,1951,Wallet,2039,Paid,2026-05-22
1952,1952,Wallet,948,Paid,2026-07-09
1953,1953,UPI,2259,Paid,2026-02-19
1954,1954,Wallet,1318,Paid,2026-07-18
1955,1955,Card,1531,Paid,2026-03-16
1956,1956,UPI,1383,Paid,2026-05-25
1957,1957,UPI,1717,Paid,2026-02-12
1958,1958,Cash,2294,Paid,2026-02-02
1959,1959,Cash,1148,Paid,2026-04-14
1960,1960,Card,1157,Paid,2026-07-07
1961,1961,UPI,1689,Paid,2026-03-08
1962,1962,Cash,1380,Paid,2026-06-20
1963,1963,UPI,2208,Paid,2026-04-09
1964,1964,Cash,1740,Paid,2026-02-22
1965,1965,Wallet,604,Paid,2026-04-28
1966,1966,UPI,1326,Paid,2026-06-29
1967,1967,Wallet,2811,Paid,2026-04-26
1968,1968,Card,2393,Paid,2026-03-18
1969,1969,Wallet,2004,Paid,2026-03-16
1970,1970,Card,1428,Paid,2026-07-21
1971,1971,UPI,2242,Paid,2026-07-05
1972,1972,UPI,1972,Paid,2026-07-16
1973,1973,Wallet,1741,Paid,2026-03-26
1974,1974,Wallet,952,Paid,2026-02-14
1975,1975,Cash,778,Paid,2026-04-26
1976,1976,Card,3121,Paid,2026-03-28
1977,1977,UPI,1057,Paid,2026-06-29
1978,1978,UPI,1859,Paid,2026-01-10
1979,1979,Cash,2012,Paid,2026-06-04
1980,1980,UPI,632,Paid,2026-05-01
1981,1981,UPI,966,Paid,2026-05-18
1982,1982,UPI,1437,Paid,2026-05-08
1983,1983,Cash,2625,Paid,2026-03-04
1984,1984,Cash,1586,Paid,2026-07-02
1985,1985,UPI,2706,Paid,2026-07-29
1986,1986,Cash,607,Paid,2026-07-26
1987,1987,UPI,818,Paid,2026-04-20
1988,1988,Card,1352,Paid,2026-04-06
1989,1989,Wallet,755,Paid,2026-07-11
1990,1990,Cash,2565,Paid,2026-07-05
1991,1991,Cash,2414,Paid,2026-03-26
1992,1992,UPI,894,Paid,2026-02-28
1993,1993,Cash,1330,Paid,2026-04-08
1994,1994,Wallet,1905,Paid,2026-06-27
1995,1995,Card,2286,Paid,2026-01-29
1996,1996,Card,1711,Paid,2026-03-18
1997,1997,UPI,2644,Paid,2026-05-13
1998,1998,Card,2625,Paid,2026-07-12
1999,1999,Wallet,820,Paid,2026-06-29
2000,2000,UPI,1292,Paid,2026-03-26
2001,2001,UPI,1362,Paid,2026-02-04
2002,2002,Card,1445,Paid,2026-06-06
2003,2003,Wallet,2711,Paid,2026-04-06
2004,2004,Card,1956,Paid,2026-06-25
2005,2005,Cash,1988,Paid,2026-07-21
2006,2006,UPI,1122,Paid,2026-06-04
2007,2007,Wallet,1148,Paid,2026-02-24
2008,2008,Cash,2721,Paid,2026-03-27
2009,2009,Wallet,689,Paid,2026-01-21
2010,2010,UPI,1033,Paid,2026-01-10
2011,2011,Card,1268,Paid,2026-06-05
2012,2012,Cash,1536,Paid,2026-06-08
2013,2013,Card,2298,Paid,2026-06-22
2014,2014,Wallet,1001,Paid,2026-02-18
2015,2015,UPI,670,Paid,2026-07-26
2016,2016,Card,3014,Paid,2026-05-18
2017,2017,Card,1574,Paid,2026-07-26
2018,2018,Card,1806,Paid,2026-03-24
2019,2019,Cash,2710,Paid,2026-06-06
2020,2020,Cash,995,Paid,2026-04-13
2021,2021,UPI,2547,Paid,2026-03-12
2022,2022,Cash,1149,Paid,2026-05-19
2023,2023,Card,1659,Paid,2026-06-05
2024,2024,Wallet,1361,Paid,2026-03-23
2025,2025,Cash,1948,Paid,2026-01-14
2026,2026,Wallet,2348,Paid,2026-04-03
2027,2027,Card,2120,Paid,2026-01-20
2028,2028,Wallet,1890,Paid,2026-06-14
2029,2029,Cash,1704,Paid,2026-07-27
2030,2030,Cash,471,Paid,2026-04-13
2031,2031,Card,1437,Paid,2026-03-12
2032,2032,UPI,1761,Paid,2026-06-20
2033,2033,Wallet,906,Paid,2026-03-15
2034,2034,UPI,2460,Paid,2026-01-02
2035,2035,Wallet,1926,Paid,2026-02-13
2036,2036,Card,1325,Paid,2026-02-10
2037,2037,Cash,1366,Paid,2026-03-29
2038,2038,UPI,984,Paid,2026-06-16
2039,2039,Wallet,738,Paid,2026-04-09
2040,2040,Cash,904,Paid,2026-05-13
2041,2041,UPI,2937,Paid,2026-05-15
2042,2042,Wallet,2189,Paid,2026-06-29
2043,2043,Wallet,2598,Paid,2026-02-14
2044,2044,UPI,700,Paid,2026-05-05
2045,2045,UPI,1723,Paid,2026-04-05
2046,2046,Cash,2706,Paid,2026-05-03
2047,2047,Card,1342,Paid,2026-02-27
2048,2048,UPI,2278,Paid,2026-02-14
2049,2049,Wallet,1832,Paid,2026-01-29
2050,2050,Cash,801,Paid,2026-05-22
2051,2051,Wallet,2689,Paid,2026-07-28
2052,2052,Wallet,1100,Paid,2026-06-22
2053,2053,Cash,1676,Paid,2026-06-24
2054,2054,Card,964,Paid,2026-02-17
2055,2055,Cash,545,Paid,2026-07-03
2056,2056,UPI,1048,Paid,2026-03-29
2057,2057,Card,1068,Paid,2026-02-03
2058,2058,Card,1625,Paid,2026-04-26
2059,2059,Card,1713,Paid,2026-01-22
2060,2060,Card,707,Paid,2026-06-11
2061,2061,Card,2730,Paid,2026-03-31
2062,2062,Card,1326,Paid,2026-03-30
2063,2063,Wallet,2389,Paid,2026-01-30
2064,2064,Card,1468,Paid,2026-03-15
2065,2065,Cash,1155,Paid,2026-03-17
2066,2066,UPI,1654,Paid,2026-07-16
2067,2067,UPI,764,Paid,2026-01-27
2068,2068,UPI,1420,Paid,2026-05-06
2069,2069,Wallet,2094,Paid,2026-06-25
2070,2070,Card,1552,Paid,2026-01-04
2071,2071,Cash,750,Paid,2026-06-07
2072,2072,Card,1401,Paid,2026-05-12
2073,2073,Card,1739,Paid,2026-02-13
2074,2074,UPI,2331,Paid,2026-07-03
2075,2075,Wallet,1191,Paid,2026-01-27
2076,2076,Wallet,2142,Paid,2026-04-11
2077,2077,UPI,2224,Paid,2026-06-13
2078,2078,Cash,2832,Paid,2026-07-23
2079,2079,UPI,1216,Paid,2026-03-01
2080,2080,Wallet,1525,Paid,2026-01-03
2081,2081,UPI,2039,Paid,2026-03-30
2082,2082,Cash,1926,Paid,2026-01-10
2083,2083,Cash,1509,Paid,2026-01-17
2084,2084,UPI,1519,Paid,2026-06-26
2085,2085,Wallet,1029,Paid,2026-05-20
2086,2086,Cash,1684,Paid,2026-06-06
2087,2087,UPI,1014,Paid,2026-03-26
2088,2088,UPI,1665,Paid,2026-05-16
2089,2089,Cash,1545,Paid,2026-05-17
2090,2090,Card,626,Paid,2026-05-08
2091,2091,Card,1090,Paid,2026-03-24
2092,2092,Wallet,1055,Paid,2026-02-10
2093,2093,UPI,2100,Paid,2026-04-21
2094,2094,Cash,1375,Paid,2026-06-30
2095,2095,Cash,1460,Paid,2026-04-17
2096,2096,Cash,850,Paid,2026-05-15
2097,2097,Cash,1345,Paid,2026-02-05
2098,2098,Cash,2679,Paid,2026-01-26
2099,2099,Cash,1962,Paid,2026-01-22
2100,2100,Card,1315,Paid,2026-07-04
2101,2101,UPI,486,Paid,2026-04-21
2102,2102,UPI,2090,Paid,2026-05-05
2103,2103,Cash,2744,Paid,2026-07-11
2104,2104,Cash,1316,Paid,2026-01-01
2105,2105,Card,1159,Paid,2026-07-01
2106,2106,Wallet,841,Paid,2026-03-17
2107,2107,UPI,1166,Paid,2026-07-02
2108,2108,Wallet,754,Paid,2026-01-11
2109,2109,Wallet,2590,Paid,2026-07-01
2110,2110,Wallet,2308,Paid,2026-04-10
2111,2111,UPI,1215,Paid,2026-06-30
2112,2112,Wallet,840,Paid,2026-03-21
2113,2113,Wallet,654,Paid,2026-01-19
2114,2114,Cash,632,Paid,2026-02-11
2115,2115,Card,899,Paid,2026-05-03
2116,2116,Card,969,Paid,2026-05-02
2117,2117,Cash,1429,Paid,2026-01-10
2118,2118,Card,1763,Paid,2026-03-16
2119,2119,Cash,1047,Paid,2026-02-07
2120,2120,UPI,1906,Paid,2026-07-25
2121,2121,Wallet,1962,Paid,2026-03-02
2122,2122,Wallet,1196,Paid,2026-03-01
2123,2123,Card,1160,Paid,2026-02-12
2124,2124,Cash,716,Paid,2026-05-21
2125,2125,UPI,1810,Paid,2026-03-20
2126,2126,UPI,1772,Paid,2026-01-08
2127,2127,UPI,2172,Paid,2026-03-19
2128,2128,Card,1881,Paid,2026-07-23
2129,2129,Wallet,2027,Paid,2026-04-15
2130,2130,Cash,1204,Paid,2026-06-28
2131,2131,UPI,856,Paid,2026-03-03
2132,2132,Card,1926,Paid,2026-06-01
2133,2133,Cash,588,Paid,2026-04-15
2134,2134,Card,2801,Paid,2026-03-13
2135,2135,Wallet,2406,Paid,2026-06-11
2136,2136,UPI,1126,Paid,2026-07-07
2137,2137,UPI,1257,Paid,2026-05-28
2138,2138,Cash,958,Paid,2026-02-24
2139,2139,UPI,738,Paid,2026-01-16
2140,2140,UPI,819,Paid,2026-03-27
2141,2141,Card,1264,Paid,2026-01-08
2142,2142,Card,1548,Paid,2026-07-05
2143,2143,Cash,1469,Paid,2026-05-26
2144,2144,Card,703,Paid,2026-05-06
2145,2145,Cash,755,Paid,2026-07-07
2146,2146,Wallet,534,Paid,2026-01-08
2147,2147,UPI,864,Paid,2026-04-01
2148,2148,Card,861,Paid,2026-07-15
2149,2149,UPI,1618,Paid,2026-05-18
2150,2150,Cash,1000,Paid,2026-07-12
2151,2151,Cash,1326,Paid,2026-06-14
2152,2152,UPI,960,Paid,2026-04-06
2153,2153,Wallet,1208,Paid,2026-05-19
2154,2154,Wallet,1556,Paid,2026-02-05
2155,2155,Cash,1797,Paid,2026-02-07
2156,2156,UPI,2288,Paid,2026-01-21
2157,2157,UPI,526,Paid,2026-06-07
2158,2158,Cash,1564,Paid,2026-07-16
2159,2159,UPI,1561,Paid,2026-01-08
2160,2160,Wallet,2621,Paid,2026-03-17
2161,2161,Wallet,1564,Paid,2026-03-18
2162,2162,UPI,1662,Paid,2026-06-24
2163,2163,Card,1894,Paid,2026-05-27
2164,2164,Wallet,1289,Paid,2026-01-22
2165,2165,Wallet,802,Paid,2026-04-06
2166,2166,UPI,1507,Paid,2026-05-29
2167,2167,Card,695,Paid,2026-01-26
2168,2168,Cash,2592,Paid,2026-03-09
2169,2169,Cash,2250,Paid,2026-05-15
2170,2170,UPI,2655,Paid,2026-07-21
2171,2171,Card,930,Paid,2026-06-25
2172,2172,Wallet,1308,Paid,2026-06-18
2173,2173,Card,739,Paid,2026-03-26
2174,2174,UPI,851,Paid,2026-02-18
2175,2175,Card,1803,Paid,2026-01-05
2176,2176,Card,1954,Paid,2026-03-24
2177,2177,Cash,611,Paid,2026-04-05
2178,2178,Wallet,2503,Paid,2026-06-12
2179,2179,Cash,1898,Paid,2026-04-24
2180,2180,Cash,1339,Paid,2026-05-05
2181,2181,Card,1123,Paid,2026-01-10
2182,2182,Cash,1602,Paid,2026-05-15
2183,2183,UPI,1596,Paid,2026-02-16
2184,2184,Wallet,1676,Paid,2026-02-22
2185,2185,UPI,1023,Paid,2026-07-07
2186,2186,Wallet,1544,Paid,2026-07-14
2187,2187,Cash,400,Paid,2026-01-26
2188,2188,UPI,2037,Paid,2026-06-30
2189,2189,Wallet,1392,Paid,2026-01-15
2190,2190,Cash,1848,Paid,2026-05-09
2191,2191,Wallet,603,Paid,2026-05-18
2192,2192,Card,646,Paid,2026-02-16
2193,2193,Wallet,1428,Paid,2026-01-05
2194,2194,Cash,1966,Paid,2026-02-07
2195,2195,UPI,2197,Paid,2026-05-16
2196,2196,Cash,1542,Paid,2026-01-21
2197,2197,Cash,1612,Paid,2026-01-04
2198,2198,UPI,2110,Paid,2026-03-08
2199,2199,Cash,3644,Paid,2026-06-12
2200,2200,Wallet,732,Paid,2026-06-04
2201,2201,Wallet,1652,Paid,2026-06-13
2202,2202,Cash,673,Paid,2026-01-11
2203,2203,Card,1165,Paid,2026-03-15
2204,2204,Card,1736,Paid,2026-05-26
2205,2205,Cash,1566,Paid,2026-05-09
2206,2206,Cash,1236,Paid,2026-06-03
2207,2207,UPI,1743,Paid,2026-04-06
2208,2208,UPI,397,Paid,2026-05-30
2209,2209,Wallet,1028,Paid,2026-04-30
2210,2210,Wallet,1832,Paid,2026-01-24
2211,2211,Wallet,2031,Paid,2026-07-10
2212,2212,Cash,1056,Paid,2026-02-24
2213,2213,UPI,1563,Paid,2026-02-25
2214,2214,Card,1026,Paid,2026-02-06
2215,2215,Card,1465,Paid,2026-06-22
2216,2216,Card,1507,Paid,2026-04-17
2217,2217,UPI,1571,Paid,2026-05-15
2218,2218,UPI,1946,Paid,2026-03-17
2219,2219,Wallet,2191,Paid,2026-03-14
2220,2220,Wallet,1274,Paid,2026-01-02
2221,2221,UPI,2257,Paid,2026-05-01
2222,2222,Wallet,1642,Paid,2026-07-20
2223,2223,Card,875,Paid,2026-01-15
2224,2224,Cash,1272,Paid,2026-06-09
2225,2225,Cash,3598,Paid,2026-07-04
2226,2226,UPI,2580,Paid,2026-07-21
2227,2227,Wallet,3249,Paid,2026-07-11
2228,2228,Card,945,Paid,2026-07-16
2229,2229,Wallet,807,Paid,2026-02-14
2230,2230,UPI,2067,Paid,2026-07-19
2231,2231,Wallet,1312,Paid,2026-01-05
2232,2232,Cash,1029,Paid,2026-07-10
2233,2233,UPI,1554,Paid,2026-03-29
2234,2234,Wallet,1916,Paid,2026-03-04
2235,2235,Cash,1223,Paid,2026-05-07
2236,2236,Card,2291,Paid,2026-05-01
2237,2237,Cash,2296,Paid,2026-07-28
2238,2238,Cash,1849,Paid,2026-02-15
2239,2239,Card,1377,Paid,2026-05-16
2240,2240,UPI,637,Paid,2026-06-25
2241,2241,Cash,2528,Paid,2026-01-30
2242,2242,Wallet,1100,Paid,2026-06-12
2243,2243,Card,1266,Paid,2026-04-06
2244,2244,UPI,2436,Paid,2026-07-06
2245,2245,Card,2349,Paid,2026-04-18
2246,2246,UPI,977,Paid,2026-03-23
2247,2247,Wallet,1174,Paid,2026-03-18
2248,2248,Cash,2136,Paid,2026-01-03
2249,2249,Card,570,Paid,2026-07-06
2250,2250,UPI,1045,Paid,2026-04-29
2251,2251,Cash,2129,Paid,2026-04-13
2252,2252,Wallet,591,Paid,2026-03-13
2253,2253,Card,2090,Paid,2026-06-17
2254,2254,UPI,859,Paid,2026-01-06
2255,2255,UPI,1493,Paid,2026-04-24
2256,2256,Wallet,1168,Paid,2026-05-10
2257,2257,Wallet,2295,Paid,2026-07-04
2258,2258,UPI,911,Paid,2026-01-25
2259,2259,Card,601,Paid,2026-03-05
2260,2260,Card,1703,Paid,2026-04-14
2261,2261,UPI,1743,Paid,2026-06-20
2262,2262,UPI,1911,Paid,2026-05-04
2263,2263,Cash,1895,Paid,2026-01-24
2264,2264,Card,1311,Paid,2026-04-08
2265,2265,UPI,1866,Paid,2026-01-09
2266,2266,Card,1997,Paid,2026-06-20
2267,2267,Wallet,985,Paid,2026-01-11
2268,2268,UPI,1766,Paid,2026-03-10
2269,2269,Card,690,Paid,2026-04-30
2270,2270,Card,1318,Paid,2026-06-18
2271,2271,Cash,1096,Paid,2026-05-31
2272,2272,Cash,1101,Paid,2026-03-02
2273,2273,Card,2064,Paid,2026-01-25
2274,2274,Cash,1290,Paid,2026-07-07
2275,2275,Card,1608,Paid,2026-07-07
2276,2276,Card,1528,Paid,2026-06-30
2277,2277,Cash,2459,Paid,2026-04-09
2278,2278,UPI,2383,Paid,2026-03-19
2279,2279,UPI,2184,Paid,2026-07-19
2280,2280,Cash,1164,Paid,2026-07-12
2281,2281,Cash,1602,Paid,2026-02-18
2282,2282,Cash,859,Paid,2026-03-08
2283,2283,Card,2379,Paid,2026-06-19
2284,2284,Card,512,Paid,2026-01-30
2285,2285,Cash,2001,Paid,2026-05-11
2286,2286,Cash,2761,Paid,2026-06-23
2287,2287,UPI,1440,Paid,2026-04-14
2288,2288,Cash,1134,Paid,2026-03-23
2289,2289,Wallet,3852,Paid,2026-07-06
2290,2290,Card,1758,Paid,2026-03-30
2291,2291,UPI,770,Paid,2026-01-01
2292,2292,Cash,1225,Paid,2026-01-11
2293,2293,Card,1869,Paid,2026-01-24
2294,2294,Wallet,549,Paid,2026-05-24
2295,2295,Wallet,1605,Paid,2026-03-18
2296,2296,Cash,2494,Paid,2026-01-15
2297,2297,Wallet,1311,Paid,2026-06-23
2298,2298,Wallet,1301,Paid,2026-05-27
2299,2299,Cash,925,Paid,2026-07-16
2300,2300,Cash,2562,Paid,2026-04-02
2301,2301,Wallet,1808,Paid,2026-03-15
2302,2302,Cash,385,Paid,2026-04-13
2303,2303,Wallet,1376,Paid,2026-05-05
2304,2304,Card,2046,Paid,2026-01-25
2305,2305,Card,1526,Paid,2026-06-22
2306,2306,Wallet,1517,Paid,2026-03-05
2307,2307,Wallet,2190,Paid,2026-02-10
2308,2308,Cash,2165,Paid,2026-06-22
2309,2309,UPI,1361,Paid,2026-04-09
2310,2310,Card,1103,Paid,2026-05-13
2311,2311,Card,1665,Paid,2026-07-02
2312,2312,UPI,1221,Paid,2026-06-12
2313,2313,Wallet,938,Paid,2026-01-19
2314,2314,Cash,1677,Paid,2026-04-07
2315,2315,Wallet,2089,Paid,2026-03-10
2316,2316,Wallet,1335,Paid,2026-05-30
2317,2317,Card,1317,Paid,2026-04-28
2318,2318,UPI,1997,Paid,2026-03-08
2319,2319,UPI,834,Paid,2026-01-25
2320,2320,UPI,2132,Paid,2026-05-12
2321,2321,Wallet,684,Paid,2026-03-20
2322,2322,Cash,2381,Paid,2026-04-10
2323,2323,UPI,1325,Paid,2026-07-01
2324,2324,Wallet,1982,Paid,2026-02-02
2325,2325,Card,1032,Paid,2026-06-30
2326,2326,Wallet,1618,Paid,2026-07-19
2327,2327,Card,2308,Paid,2026-06-20
2328,2328,Wallet,2460,Paid,2026-06-23
2329,2329,Wallet,2154,Paid,2026-04-21
2330,2330,Card,927,Paid,2026-07-11
2331,2331,UPI,2840,Paid,2026-06-18
2332,2332,Card,1205,Paid,2026-01-30
2333,2333,Card,1919,Paid,2026-06-03
2334,2334,Cash,2548,Paid,2026-04-19
2335,2335,Wallet,575,Paid,2026-01-12
2336,2336,Card,1231,Paid,2026-04-15
2337,2337,Wallet,3185,Paid,2026-02-27
2338,2338,UPI,1533,Paid,2026-07-19
2339,2339,UPI,1866,Paid,2026-06-22
2340,2340,Card,1530,Paid,2026-07-06
2341,2341,Wallet,2445,Paid,2026-06-12
2342,2342,Wallet,1193,Paid,2026-03-11
2343,2343,Cash,1341,Paid,2026-01-12
2344,2344,UPI,1021,Paid,2026-04-26
2345,2345,Wallet,1962,Paid,2026-01-21
2346,2346,Cash,601,Paid,2026-06-28
2347,2347,UPI,1308,Paid,2026-01-05
2348,2348,Cash,2035,Paid,2026-01-14
2349,2349,UPI,1233,Paid,2026-07-02
2350,2350,Wallet,1869,Paid,2026-03-11
2351,2351,Wallet,2322,Paid,2026-07-11
2352,2352,Card,2760,Paid,2026-01-12
2353,2353,Card,2259,Paid,2026-05-26
2354,2354,Cash,822,Paid,2026-06-22
2355,2355,Cash,2068,Paid,2026-02-12
2356,2356,Card,1550,Paid,2026-07-15
2357,2357,Wallet,2660,Paid,2026-03-19
2358,2358,UPI,1515,Paid,2026-07-30
2359,2359,Card,2173,Paid,2026-04-13
2360,2360,Card,2506,Paid,2026-05-10
2361,2361,Cash,2967,Paid,2026-01-21
2362,2362,Cash,912,Paid,2026-04-18
2363,2363,Wallet,1333,Paid,2026-02-21
2364,2364,UPI,1834,Paid,2026-06-08
2365,2365,Card,2377,Paid,2026-05-02
2366,2366,Wallet,790,Paid,2026-03-02
2367,2367,Cash,2133,Paid,2026-04-19
2368,2368,Card,1650,Paid,2026-01-18
2369,2369,UPI,2013,Paid,2026-07-30
2370,2370,UPI,696,Paid,2026-02-04
2371,2371,Wallet,1839,Paid,2026-06-28
2372,2372,UPI,2191,Paid,2026-04-20
2373,2373,Cash,2198,Paid,2026-06-05
2374,2374,Wallet,2034,Paid,2026-05-01
2375,2375,Cash,1529,Paid,2026-02-08
2376,2376,Cash,1113,Paid,2026-03-09
2377,2377,Wallet,1502,Paid,2026-02-08
2378,2378,Card,1301,Paid,2026-05-13
2379,2379,Wallet,1120,Paid,2026-06-18
2380,2380,Cash,680,Paid,2026-07-07
2381,2381,UPI,1814,Paid,2026-03-22
2382,2382,Wallet,2557,Paid,2026-01-27
2383,2383,Wallet,2886,Paid,2026-01-31
2384,2384,Wallet,1838,Paid,2026-01-23
2385,2385,Wallet,1535,Paid,2026-02-27
2386,2386,UPI,1039,Paid,2026-02-25
2387,2387,Cash,2151,Paid,2026-07-03
2388,2388,UPI,1035,Paid,2026-05-20
2389,2389,Cash,1357,Paid,2026-01-24
2390,2390,Card,647,Paid,2026-05-06
2391,2391,UPI,1440,Paid,2026-03-06
2392,2392,Card,1456,Paid,2026-06-28
2393,2393,Cash,2807,Paid,2026-03-08
2394,2394,Wallet,1061,Paid,2026-05-30
2395,2395,Card,1052,Paid,2026-05-20
2396,2396,Cash,902,Paid,2026-03-09
2397,2397,Wallet,864,Paid,2026-01-11
2398,2398,Cash,606,Paid,2026-05-03
2399,2399,Card,1579,Paid,2026-06-14
2400,2400,Wallet,3100,Paid,2026-02-25
2401,2401,Card,1127,Paid,2026-07-21
2402,2402,Cash,1723,Paid,2026-07-21
2403,2403,Wallet,1662,Paid,2026-04-30
2404,2404,Card,2317,Paid,2026-04-16
2405,2405,Card,2866,Paid,2026-07-29
2406,2406,Cash,1885,Paid,2026-06-20
2407,2407,Wallet,1609,Paid,2026-05-07
2408,2408,Wallet,2172,Paid,2026-02-25
2409,2409,Wallet,1983,Paid,2026-03-12
2410,2410,Card,2909,Paid,2026-04-21
2411,2411,Card,924,Paid,2026-01-12
2412,2412,Card,634,Paid,2026-07-07
2413,2413,UPI,2768,Paid,2026-05-29
2414,2414,Card,1831,Paid,2026-01-21
2415,2415,Cash,2337,Paid,2026-01-16
2416,2416,Wallet,786,Paid,2026-01-30
2417,2417,Wallet,805,Paid,2026-01-24
2418,2418,UPI,1942,Paid,2026-05-24
2419,2419,Card,1879,Paid,2026-02-22
2420,2420,Card,530,Paid,2026-02-21
2421,2421,Wallet,630,Paid,2026-02-22
2422,2422,Cash,2690,Paid,2026-05-02
2423,2423,UPI,830,Paid,2026-07-07
2424,2424,Wallet,1816,Paid,2026-06-20
2425,2425,Card,2417,Paid,2026-03-24
2426,2426,UPI,2217,Paid,2026-03-31
2427,2427,Wallet,2688,Paid,2026-07-20
2428,2428,UPI,2028,Paid,2026-02-08
